0.00833333333333,0,0,0,0,0,0
0.0166666666667,0,0,0,0,0,0
0.025,0,0,0,0,0,0
0.0333333333333,0,0,0,0,0,0
0.0416666666667,0,0,0,0,0,0
0.05,0,0,0,0,0,0
0.0583333333333,0,0,0,0,0,0
0.0666666666667,0,0,0,0,0,0
0.075,0,0,0,0,0,0
0.0833333333333,0,0,0,0,0,0
0.0916666666667,0,0,0,0,0,0
0.1,0,0,0,0,0,0
0.108333333333,0,0,0,0,0,0
0.116666666667,0,0,0,0,0,0
0.125,0,0,0,0,0,0
0.133333333333,0,0,0,0,0,0
0.141666666667,0,0,0,0,0,0
0.15,0,0,0,0,0,0
0.158333333333,0,0,0,0,0,0
0.166666666667,0,0,0,0,0,0
0.175,0,0,0,0,0,0
0.183333333333,0,0,0,0,0,0
0.191666666667,0,0,0,0,0,0
0.2,0,0,0,0,0,0
0.208333333333,0,0,0,0,0,0
0.216666666667,0,0,0,0,0,0
0.225,0,0,0,0,0,0
0.233333333333,0,0,0,0,0,0
0.241666666667,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0.258333333333,0,0,0,0,0,0
0.266666666667,0,0,0,0,0,0
0.275,0,0,0,0,0,0
0.283333333333,0,0,0,0,0,0
0.291666666667,0,0,0,0,0,0
0.3,0,0,0,0,0,0
0.308333333333,0,0,0,0,0,0
0.316666666667,0,0,0,0,0,0
0.325,0,0,0,0,0,0
0.333333333333,0,0,0,0,0,0
0.341666666667,0,0,0,0,0,0
0.35,0,0,0,0,0,0
0.358333333333,0,0,0,0,0,0
0.366666666667,0,0,0,0,0,0
0.375,0,0,0,0,0,0
0.383333333333,0,0,0,0,0,0
0.391666666667,0,0,0,0,0,0
0.4,0,0,0,0,0,0
0.408333333333,0,0,0,0,0,0
0.416666666667,0,0,0,0,0,0
0.425,0,0,0,0,0,0
0.433333333333,0,0,0,0,0,0
0.441666666667,0,0,0,0,0,0
0.45,0,0,0,0,0,0
0.458333333333,0,0,0,0,0,0
0.466666666667,0,0,0,0,0,0
0.475,0,0,0,0,0,0
0.483333333333,0,0,0,0,0,0
0.491666666667,0,0,0,0,0,0
0.5,0,0,0,0,0,0
0.508333333333,0,0,0,0,0,0
0.516666666667,0,0,0,0,0,0
0.525,0,0,0,0,0,0
0.533333333333,0,0,0,0,0,0
0.541666666667,0,0,0,0,0,0
0.55,0,0,0,0,0,0
0.558333333333,0,0,0,0,0,0
0.566666666667,0,0,0,0,0,0
0.575,0,0,0,0,0,0
0.583333333333,0,0,0,0,0,0
0.591666666667,0,0,0,0,0,0
0.6,0,0,0,0,0,0
0.608333333333,0,0,0,0,0,0
0.616666666667,0,0,0,0,0,0
0.625,0,0,0,0,0,0
0.633333333333,0,0,0,0,0,0
0.641666666667,0,0,0,0,0,0
0.65,0,0,0,0,0,0
0.658333333333,0,0,0,0,0,0
0.666666666667,0,0,0,0,0,0
0.675,0,0,0,0,0,0
0.683333333333,0,0,0,0,0,0
